Kreis,Datum,Länge (h),TO-Punkte,AfD-Anträge,Kooperation,Inhaltlich,Personell,Organisatorisch,Notizen,Person
3157,3/6/2024,1,17,0,0,0,0,0,,Thomas
3157,4/24/2024,2,16,1,0,0,0,0,,Thomas
3157,6/12/2024,1,22,0,0,0,0,0,,Thomas
3155,8/23/2019,1,15,0,0,0,0,0,,Thomas
3155,9/20/2019,1.5,20,0,0,0,0,0,,Thomas
3155,11/22/2019,5,34,0,0,0,0,0,,Thomas
3155,2/28/2020,3,23,0,0,0,0,0,,Thomas
3155,5/15/2020,2,20,1,0,0,0,0,,Thomas
3155,7/10/2020,2.5,25,1,1,1,0,0,,Thomas
3155,9/25/2020,2.5,27,0,0,0,0,0,,Thomas
3155,10/30/2020,2.5,22,0,0,0,0,0,,Thomas
3155,12/4/2020,5,28,0,0,0,0,0,,Thomas
3155,3/12/2021,3,20,0,0,0,0,0,,Thomas
3155,6/4/2021,3,24,0,0,0,0,0,,Thomas
3155,7/16/2021,3.5,29,0,0,0,0,0,,Thomas
3155,10/8/2021,1,18,0,0,0,0,0,,Thomas
3155,11/26/2021,1.5,54,0,0,0,0,0,,Thomas
3155,12/17/2021,2,24,0,0,0,0,0,,Thomas
3155,3/11/2022,3.5,38,1,0,0,0,0,,Thomas
3155,5/13/2022,3.5,24,0,0,0,0,0,,Thomas
3155,6/17/2022,1.5,17,0,0,0,0,0,,Thomas
3155,7/8/2022,2.5,23,0,0,0,0,0,,Thomas
3155,10/14/2022,2.5,29,1,1,1,0,0,,Thomas
3155,11/11/2022,1,8,0,0,0,0,0,,Thomas
3155,12/9/2022,4,52,1,0,0,0,0,,Thomas
3155,3/10/2023,2.5,28,4,0,0,0,0,,Thomas
3155,6/9/2023,2,29,1,0,0,0,0,,Thomas
3155,9/15/2023,2.5,28,1,0,0,0,0,,Thomas
3155,10/13/2023,1.5,10,0,0,0,0,0,,Thomas
3155,11/24/2023,2,29,1,0,0,0,0,,Thomas
3155,3/1/2024,2.5,28,2,0,0,0,0,keine Anwesenheitsliste,Thomas
3155,5/13/2024,2.5,16,0,0,0,0,0,keine Anwesenheitsliste; Kein ausführliches Protokoll (Nur Teilanalyse möglich),Thomas
3155,6/21/2024,2,25,0,0,0,0,0,keine Anwesenheitsliste; Kein ausführliches Protokoll (Nur Teilanalyse möglich),Thomas
3154,6/5/2019,2.75,23,0,0,0,0,0,,Florian
3154,9/11/2019,1.75,25,1,0,0,0,0,,
3154,12/11/2019,4.25,31,2,0,0,0,0,,
3154,3/18/2020,0.75,24,0,0,0,0,0,,
3154,7/15/2020,3.75,32,0,0,0,0,0,,
3154,9/23/2020,3,23,0,0,0,0,0,,
3154,12/9/2020,5.5,41,4,0,0,0,0,,
3154,3/31/2021,NA,9,0,0,0,0,0,,
3154,7/14/2021,3.25,20,3,2,0,0,0,,
3154,9/29/2021,1.25,17,0,0,0,0,0,,
3154,11/2/2021,2,27,1,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,12/15/2021,1,34,2,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,3/23/2022,2.5,25,4,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,6/22/2022,2,26,1,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,9/28/2022,1,22,0,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,11/9/2022,1,15,0,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,12/14/2022,1,27,0,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,2/15/2023,2,22,2,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,3/29/2023,1,26,0,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,6/28/2023,3,24,0,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,2/7/2024,2.5,14,0,0,0,0,0,"AFD Fraktion hat sich gespalten: 2 Abg. in neuer AFD Fraktion, und  1 Fraktionloser AFD Abg.; keine Anwesenheitsliste",Thomas
3154,3/6/2024,1,18,0,0,0,0,0,keine Anwesenheitsliste,Thomas
3154,6/12/2024,2,25,0,0,0,0,0,keine Anwesenheitsliste,Thomas
3153,7/1/2019,1.5,33,0,0,0,0,0,,Thomas
3153,9/23/2019,1,33,0,0,0,0,0,,Thomas
3153,11/25/2019,0.5,17,0,0,0,0,0,,Thomas
3153,12/9/2019,3,35,6,2,2,0,0,,Thomas
3153,2/17/2020,0.5,15,0,0,0,0,0,,Thomas
3153,5/4/2020,1.5,28,2,0,0,0,0,,Thomas
3153,6/22/2020,1.5,23,0,0,0,0,0,,Thomas
3153,9/21/2020,1.5,21,0,0,0,0,0,,Thomas
3153,9/28/2020,2,10,0,0,0,0,0,,Thomas
3153,11/2/2020,2,25,0,0,0,0,0,,Thomas
3153,12/14/2020,1.5,35,1,0,0,0,0,,Thomas
3153,2/22/2021,1,10,0,0,0,0,0,,Thomas
3153,3/22/2021,2.5,27,1,0,0,0,0,,Thomas
3153,5/10/2021,0.5,16,0,0,0,0,0,,Thomas
3153,7/19/2021,0.5,23,0,0,0,0,0,,Thomas
3153,9/27/2021,2,28,2,0,0,0,0,,Thomas
3153,11/3/2021,0.5,22,0,0,0,0,0,Nach Wahl: Afd hat ab jetzt 3 Abg. im Kreistag,Thomas
3153,12/6/2021,2,29,0,0,0,0,0,,Thomas
3153,2/28/2022,1.5,23,0,0,0,0,0,,Thomas
3153,3/28/2022,1.5,25,0,0,0,0,0,,Thomas
3153,5/16/2022,1,20,0,0,0,0,0,,Thomas
3153,7/11/2022,0.5,23,0,0,0,0,0,,Thomas
3153,10/10/2022,1.5,34,0,0,0,0,0,,Thomas
3153,12/12/2022,2.5,30,0,0,0,0,0,,Thomas
3153,2/20/2023,1.5,22,0,0,0,0,0,,Thomas
3153,3/20/2023,1,20,0,0,0,0,0,,Thomas
3153,5/15/2023,1.5,30,0,0,0,0,0,,Thomas
3153,7/3/2023,0.5,24,0,0,0,0,0,,Thomas
3153,10/9/2023,1.5,31,0,0,0,0,0,,Thomas
3153,12/4/2023,3,40,0,0,0,0,0,,Thomas
3153,3/4/2024,1,25,0,0,0,0,0,,Thomas
3153,5/6/2024,1,16,NA,NA,NA,NA,NA,kein Protokoll,Thomas
3153,6/17/2024,2,32,NA,NA,NA,NA,NA,kein Protokoll,Thomas
3151,8/21/2019,2.5,17,2,0,0,0,0,,Thomas
3151,10/22/2019,2.5,26,4,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,12/13/2019,5.5,39,12,2,2,0,0,keine Anwesenheitsliste,Thomas
3151,2/19/2020,1,14,6,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,6/23/2020,5.5,32,16,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,8/26/2020,3,16,3,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,10/28/2020,6,33,7,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,12/15/2020,6,50,8,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,4/21/2021,5,28,6,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,6/23/2021,4,27,6,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,8/4/2021,4,15,3,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,10/6/2021,2.5,28,4,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,11/3/2021,3.5,15,6,0,0,0,0,,Thomas
3151,12/15/2021,5,38,12,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,2/16/2022,3,19,5,0,0,0,0,keine Anwesenheitsliste,Thomas
3151,5/11/2022,4.5,33,6,1,1,0,0,,Thomas
3151,6/22/2022,3,20,6,0,0,0,0,,Thomas
3151,8/24/2022,3.5,26,2,0,0,0,0,,Thomas
3151,10/12/2022,3.5,29,6,1,1,0,0,,Thomas
3151,12/14/2022,4,28,1,0,0,0,0,,Thomas
3151,2/21/2023,2.5,17,5,0,0,0,0,,Thomas
3151,4/26/2023,3,19,5,0,0,0,0,,Thomas
3151,6/28/2023,4,28,5,0,0,0,0,,Thomas
3151,8/30/2023,3.5,18,5,3,3,0,0,,Thomas
3151,10/10/2023,5,33,3,0,0,0,0,,Thomas
3151,12/15/2023,5.5,39,7,0,0,0,0,,Thomas
3151,2/28/2024,2,20,1,0,0,0,0,,Thomas
3151,4/24/2024,3,25,11,11,11,0,0,,Thomas
3151,6/12/2024,2,17,2,2,2,0,0,,Thomas
3241,7/2/2019,3,54,2,0,0,0,0,,Thomas
3241,9/24/2019,3.5,59,3,0,0,0,0,,Thomas
3241,11/12/2019,4.5,54,0,0,0,0,0,,Thomas
3241,12/17/2019,6,60,23,0,0,0,0,keine genauen Abstimmungsergebnisse,Thomas
3241,3/3/2020,3.5,52,1,1,1,0,0,,Thomas
3241,4/28/2020,3,48,2,0,0,0,0,,Thomas
3241,6/16/2020,4,45,0,0,0,0,0,,Thomas
3241,7/14/2020,5,61,4,2,2,0,0,,Thomas
3241,9/22/2020,4.5,52,1,0,0,0,0,,Thomas
3241,10/6/2020,2.5,26,1,0,0,0,0,,Thomas
3241,11/10/2020,2.5,35,0,0,0,0,0,,Thomas
3241,12/15/2020,5.5,69,15,1,1,0,0,,Thomas
3241,2/23/2021,4,44,0,0,0,0,0,"1 Abg. ist aus der AFD ausgetreten, Fraktion besteht an jetzt aus 8. Abg. ",Thomas
3241,4/20/2021,4,32,0,0,0,0,0,,Thomas
3241,5/25/2021,3.5,41,1,1,1,0,0,,Thomas
3241,7/20/2021,5,69,2,0,0,0,0,,Thomas
3241,10/12/2021,NA,60,1,0,0,0,0,keine genauen Abstimmungsergebnisse,Thomas
3241,11/16/2021,3.5,51,0,0,0,0,0,Nach Wahl: Afd hat ab jetzt 4 Abg. im Kreistag,Thomas
3241,12/21/2021,5.5,57,0,0,0,0,0,,Thomas
3241,2/22/2022,3,35,0,0,0,0,0,,Thomas
3241,3/29/2022,3,7,0,0,0,0,0,,Thomas
3241,3/30/2022,3,44,0,0,0,0,0,,Thomas
3241,5/24/2022,3.5,48,1,1,1,0,0,,Thomas
3241,7/12/2022,5,68,0,0,0,0,0,,Thomas
3241,9/27/2022,4,33,0,0,0,0,0,,Thomas
3241,11/15/2022,3.5,46,0,0,0,0,0,,Thomas
3241,12/20/2022,7,70,1,1,1,0,0,,Thomas
3241,2/21/2023,4,45,0,0,0,0,0,,Thomas
3241,3/21/2023,2.5,32,0,0,0,0,0,,Thomas
3241,5/23/2023,5,47,0,0,0,0,0,,Thomas
3241,7/4/2023,4.5,57,0,0,0,0,0,,Thomas
3241,9/19/2023,4,40,1,0,0,0,0,,Thomas
3241,11/14/2023,4.5,39,0,0,0,0,0,,Thomas
3241,12/19/2023,7.5,62,0,0,0,0,0,,Thomas
3241,2/6/2024,2.5,25,0,0,0,0,0,,Thomas
3241,3/5/2024,3.5,35,0,0,0,0,0,,Thomas
3241,5/14/2024,3.5,37,0,0,0,0,0,,Thomas
3241,6/18/2024,3.5,49,0,0,0,0,0,,Thomas
8437,7/10/2019,NA,5,0,0,0,0,0,,Robin
8437,7/24/2019,NA,16,0,0,0,0,0,,Robin
8437,9/20/2019,NA,3,0,0,0,0,0,,Robin
8437,10/21/2019,NA,13,0,0,0,0,0,,Robin
8437,11/13/2019,NA,8,0,0,0,0,0,,Robin
8437,12/16/2019,NA,12,0,0,0,0,0,Sitzung danach am 30.3.20 findet nicht statt,Robin
8437,7/27/2020,NA,16,0,0,0,0,0,,Robin
8437,10/19/2020,NA,11,0,0,0,0,0,,Robin
8437,11/9/2020,NA,4,0,0,0,0,0,,Robin
8437,12/14/2020,NA,15,0,0,0,0,0,,Robin
8437,3/29/2021,NA,8,0,0,0,0,0,,Robin
8437,5/11/2021,NA,5,0,0,0,0,0,,Robin
8437,7/26/2021,NA,14,0,0,0,0,0,,Robin
8437,10/18/2021,NA,14,0,0,0,0,0,,Robin
8437,11/8/2021,NA,5,0,0,0,0,0,,Robin
8437,12/3/2021,NA,8,0,0,0,0,0,,Robin
8437,3/14/2022,NA,3,0,0,0,0,0,,Robin
8437,3/21/2022,NA,11,0,0,0,0,0,,Robin
8437,4/7/2022,NA,1,0,0,0,0,0,,Robin
8437,5/16/2022,NA,12,0,0,0,0,0,,Robin
8437,7/4/2022,NA,1,0,0,0,0,0,,Robin
8437,7/25/2022,NA,9,0,0,0,0,0,,Robin
8437,10/17/2022,NA,14,0,0,0,0,0,,Robin
8437,11/7/2022,NA,7,0,0,0,0,0,,Robin
8437,12/12/2022,NA,9,0,0,0,0,0,,Robin
8437,3/27/2023,NA,15,0,0,0,0,0,,Robin
8437,7/24/2023,NA,16,0,0,0,0,0,,Robin
8437,10/23/2023,NA,16,0,0,0,0,0,,Robin
8437,11/6/2023,NA,6,0,0,0,0,0,,Robin
8437,12/11/2023,NA,12,0,0,0,0,0,,Robin
8437,4/8/2024,NA,13,0,0,0,0,0,,Robin
8437,5/6/2024,NA,5,0,0,0,0,0,,Robin
8437,7/17/2024,NA,6,0,0,0,0,0,,Robin
8437,7/24/2024,NA,18,0,0,0,0,0,,Robin
8435,7/16/2019,3.75,13,0,0,0,0,0,,Robin
8435,10/16/2019,4.95,18,0,0,0,0,0,,Robin
8435,12/17/2019,3.23,10,0,0,0,0,0,,Robin
8435,1/14/2020,2.58,6,0,0,0,0,0,,Robin
8435,5/28/2020,3.28,22,0,0,0,0,0,,Robin
8435,6/23/2020,4.38,11,0,0,0,0,0,,Robin
8435,7/28/2020,5.67,16,0,0,0,0,0,,Robin
8435,10/7/2020,5.88,15,0,0,0,0,0,,Robin
8435,11/18/2020,3.5,14,0,0,0,0,0,,Robin
8435,12/17/2020,2.97,10,0,0,0,0,0,,Robin
8435,3/29/2021,5.38,14,0,0,0,0,0,,Robin
8435,5/18/2021,2.95,14,0,0,0,0,0,,Robin
8435,7/22/2021,3.5,12,0,0,0,0,0,,Robin
8435,10/6/2021,3.92,11,0,0,0,0,0,,Robin
8435,11/15/2021,3,10,0,0,0,0,0,,Robin
8435,12/3/2021,2.42,4,0,0,0,0,0,,Robin
8435,7/26/2022,4.5,13,0,0,0,0,0,,Robin
8435,10/5/2022,3.42,17,0,0,0,0,0,,Robin
8435,11/16/2022,3.25,9,0,0,0,0,0,,Robin
8435,12/14/2022,3.58,6,0,0,0,0,0,,Robin
8435,2/14/2023,1.08,4,0,0,0,0,0,,Robin
8435,3/14/2023,2,11,0,0,0,0,0,,Robin
8435,5/9/2023,2.67,14,0,0,0,0,0,,Robin
8435,7/25/2023,2.57,13,0,0,0,0,0,,Robin
8435,10/4/2023,1.33,7,0,0,0,0,0,,Robin
8435,11/15/2023,2,12,0,0,0,0,0,,Robin
8435,12/13/2023,2.67,13,0,0,0,0,0,,Robin
8435,3/19/2024,2.83,9,0,0,0,0,0,,Robin
8435,4/30/2024,1.67,7,0,0,0,0,0,,Robin
8435,7/16/2024,1.33,9,0,0,0,0,0,,Robin
8435,7/23/2024,0.35,28,0,0,0,0,0,,Robin
8336,7/17/2019,4.7,25,0,0,0,0,0,,Robin
8336,7/24/2019,0.6,9,0,0,0,0,0,,Robin
8336,9/18/2019,0.47,9,0,0,0,0,0,,Robin
8336,10/23/2019,4.45,26,0,0,0,0,0,,Robin
8336,11/20/2019,3.93,9,0,0,0,0,0,,Robin
8336,12/4/2019,0.88,3,0,0,0,0,0,,Robin
8336,1/22/2020,0.93,8,0,0,0,0,0,,Robin
8336,3/11/2020,3,19,1,0,0,0,0,,Robin
8336,5/20/2020,3.97,22,1,0,0,0,0,,Robin
8336,7/22/2020,4.5,30,0,0,0,0,0,,Robin
8336,10/21/2020,3.12,35,0,0,0,0,0,,Robin
8336,11/18/2020,3.42,11,0,0,0,0,0,,Robin
8336,3/24/2021,5,25,0,0,0,0,0,,Robin
8336,6/9/2021,4.52,21,0,0,0,0,0,,Robin
8336,7/21/2021,3.32,22,0,0,0,0,0,,Robin
8336,9/22/2021,2.22,6,0,0,0,0,0,,Robin
8336,10/20/2021,3.08,22,0,0,0,0,0,,Robin
8336,12/1/2021,3.7,16,0,0,0,0,0,,Robin
8336,1/19/2022,2.87,10,0,0,0,0,0,,Robin
8336,3/16/2022,3.8,14,0,0,0,0,0,,Robin
8336,5/11/2022,3.78,23,0,0,0,0,0,,Robin
8336,7/20/2022,3.7,24,0,0,0,0,0,,Robin
8336,10/19/2022,3.8,29,0,0,0,0,0,,Robin
8336,11/23/2022,3.32,9,0,0,0,0,0,,Robin
8336,2/1/2023,1.35,4,0,0,0,0,0,,Robin
8336,3/22/2023,3.67,20,0,0,0,0,0,,Robin
8336,5/17/2023,3.42,11,0,0,0,0,0,,Robin
8336,7/19/2023,4.72,27,0,0,0,0,0,,Robin
8336,10/18/2023,3.67,21,0,0,0,0,0,,Robin
8336,11/22/2023,3.33,13,0,0,0,0,0,,Robin
8336,1/24/2024,0.82,4,0,0,0,0,0,,Robin
8336,3/6/2024,2.17,19,0,0,0,0,0,,Robin
8336,6/5/2024,4.45,29,0,0,0,0,0,,Robin
8336,7/17/2024,3.05,20,0,0,0,0,0,,Robin
8336,7/24/2024,0.6,10,0,0,0,0,0,,Robin
8335,7/15/2019,NA,10,0,0,0,0,0,,Robin
8335,7/22/2019,NA,29,0,0,0,0,0,,Robin
8335,10/21/2019,NA,19,0,0,0,0,0,,Robin
8335,12/9/2019,NA,17,0,0,0,0,0,,Robin
8335,2/10/2020,NA,12,0,0,0,0,0,,Robin
8335,5/25/2020,NA,13,0,0,0,0,0,,Robin
8335,7/27/2020,NA,21,0,0,0,0,0,,Robin
8335,10/19/2020,NA,24,0,0,0,0,0,,Robin
8335,12/7/2020,NA,16,0,0,0,0,0,,Robin
8335,4/22/2021,NA,21,0,0,0,0,0,,Robin
8335,5/17/2021,NA,12,0,0,0,0,0,,Robin
8335,7/26/2021,NA,21,0,0,0,0,0,,Robin
8335,10/18/2021,NA,24,0,0,0,0,0,,Robin
8335,12/20/2021,NA,23,0,0,0,0,0,,Robin
8335,3/21/2022,2.58,14,0,0,0,0,0,,Robin
8335,5/30/2022,NA,21,0,0,0,0,0,,Robin
8335,7/18/2022,NA,30,0,0,0,0,0,,Robin
8335,10/24/2022,3.42,20,0,0,0,0,0,,Robin
8335,12/5/2022,3.5,19,0,0,0,0,0,,Robin
8335,3/20/2023,NA,17,0,0,0,0,0,,Robin
8335,5/22/2023,2.33,20,0,0,0,0,0,,Robin
8335,7/17/2023,3.33,23,0,0,0,0,0,,Robin
8335,10/23/2023,2.08,23,0,0,0,0,0,,Robin
8335,12/11/2023,2.58,22,0,0,0,0,0,,Robin
8335,12/18/2023,2.42,3,0,0,0,0,0,,Robin
8335,3/11/2024,2.07,16,0,0,0,0,0,,Robin
8335,5/13/2024,2.5,16,0,0,0,0,0,,Robin
8335,7/15/2024,3.5,18,0,0,0,0,0,,Robin
8335,7/22/2024,2.17,26,0,0,0,0,0,,Robin
8327,7/18/2019,4,9,0,0,0,0,0,,Robin
8327,7/24/2019,0.08,3,0,0,0,0,0,Letzte Sitzung des alten Kreistages,Robin
8327,7/24/2019,0.58,13,0,0,0,0,0,Neuer Kreistag,Robin
8327,10/24/2019,3.25,2,0,0,0,0,0,,Robin
8327,10/30/2019,1.67,10,0,0,0,0,0,,Robin
8327,12/12/2019,2.92,11,0,0,0,0,0,,Robin
8327,1/30/2020,1.33,1,0,0,0,0,0,,Robin
8327,3/12/2020,2.17,10,0,0,0,0,0,,Robin
8327,5/14/2020,3.08,10,0,0,0,0,0,,Robin
8327,7/23/2020,3.92,14,0,0,0,0,0,,Robin
8327,10/22/2020,3.67,7,0,0,0,0,0,,Robin
8327,12/17/2020,1.7,8,0,0,0,0,0,,Robin
8327,1/20/2021,3.33,6,0,0,0,0,0,,Robin
8327,2/18/2021,1.83,8,0,0,0,0,0,,Robin
8327,5/12/2021,2.03,12,0,0,0,0,0,,Robin
8327,7/22/2021,4,14,0,0,0,0,0,,Robin
8327,10/21/2021,2.62,8,0,0,0,0,0,,Robin
8327,12/16/2021,1.65,10,0,0,0,0,0,,Robin
8327,2/17/2022,2.08,7,0,0,0,0,0,,Robin
8327,5/5/2022,2,7,0,0,0,0,0,,Robin
8327,7/27/2022,3.25,14,0,0,0,0,0,,Robin
8327,10/27/2022,3,7,0,0,0,0,0,,Robin
8327,12/15/2022,1.08,7,0,0,0,0,0,,Robin
8327,2/15/2023,1.2,2,0,0,0,0,0,,Robin
8327,3/2/2023,1.83,4,0,0,0,0,0,,Robin
8327,5/11/2023,2.58,10,0,0,0,0,0,,Robin
8327,7/27/2023,4.17,12,0,0,0,0,0,,Robin
8327,10/26/2023,2.52,12,0,0,0,0,0,,Robin
8327,12/14/2023,1.33,8,0,0,0,0,0,,Robin
8327,1/18/2024,1.87,2,0,0,0,0,0,,Robin
8327,2/29/2024,1.67,6,0,0,0,0,0,,Robin
8327,5/16/2024,NA,14,0,0,0,0,0,,Robin
8327,7/18/2024,2,8,0,0,0,0,0,,Robin
8326,7/15/2019,3.38,11,0,0,0,0,0,,Robin
8326,7/22/2019,1.25,15,0,0,0,0,0,,Robin
8326,11/4/2019,2.92,10,0,0,0,0,0,,Robin
8326,12/9/2019,3.58,11,0,0,0,0,0,,Robin
8326,3/9/2020,0.73,7,0,0,0,0,0,,Robin
8326,3/16/2020,0.58,2,0,0,0,0,0,,Robin
8326,5/4/2020,3.8,8,0,0,0,0,0,,Robin
8326,5/18/2020,3.6,8,0,0,0,0,0,,Robin
8326,6/29/2020,2.42,7,0,0,0,0,0,,Robin
8326,7/27/2020,4,6,0,0,0,0,0,,Robin
8326,11/2/2020,4.07,8,0,0,0,0,0,,Robin
8326,12/14/2020,2.85,10,0,0,0,0,0,,Robin
8326,3/8/2021,2.6,7,0,0,0,0,0,,Robin
8326,6/14/2021,3.25,5,0,0,0,0,0,,Robin
8326,7/26/2021,3.65,11,0,0,0,0,0,,Robin
8326,11/8/2021,3.72,7,0,0,0,0,0,,Robin
8326,12/13/2021,1.15,4,0,0,0,0,0,,Robin
8326,12/13/2021,2.9,9,0,0,0,0,0,2 Sitzungen am 13.12.21,Robin
8326,3/28/2022,4.41,5,0,0,0,0,0,,Robin
8326,5/16/2022,2.57,6,0,0,0,0,0,,Robin
8326,6/7/2022,0.52,1,0,0,0,0,0,,Robin
8326,7/18/2022,3.5,7,1,0,0,0,0,,Robin
8326,11/7/2022,3.47,4,0,0,0,0,0,,Robin
8326,12/12/2022,2.87,5,0,0,0,0,0,,Robin
8326,3/20/2023,3.92,1,0,0,0,0,0,,Robin
8326,6/12/2023,1.95,2,0,0,0,0,0,,Robin
8326,7/17/2023,4.5,4,0,0,0,0,0,,Robin
8326,11/13/2023,1.9,4,0,0,0,0,0,,Robin
8326,12/18/2023,3.7,9,0,0,0,0,0,,Robin
8326,3/18/2024,4.12,6,0,0,0,0,0,,Robin
8326,5/13/2024,1.27,1,0,0,0,0,0,,Robin
8326,7/15/2024,3.37,8,0,0,0,0,0,,Robin
8325,10/7/2019,NA,8,0,0,0,0,0,,Robin
8325,11/4/2019,NA,12,0,0,0,0,0,,Robin
8325,12/16/2019,NA,6,0,0,0,0,0,,Robin
8325,5/18/2020,NA,17,0,0,0,0,0,,Robin
8325,7/13/2020,NA,15,0,0,0,0,0,,Robin
8325,11/2/2020,NA,17,1,1,1,0,0,,Robin
8325,12/14/2020,NA,21,0,0,0,0,0,,Robin
8325,1/25/2021,NA,2,0,0,0,0,0,,Robin
8325,3/29/2021,NA,15,0,0,0,0,0,"Ein Afd Antrag jedoch, ist es nicht zur Abstimmung gekommen",Robin
8325,6/21/2021,NA,5,0,0,0,0,0,,Robin
8325,7/19/2021,NA,13,0,0,0,0,0,,Robin
8325,10/11/2021,NA,8,0,0,0,0,0,,Robin
8325,11/8/2021,NA,12,0,0,0,0,0,,Robin
8325,12/20/2021,NA,15,0,0,0,0,0,,Robin
8325,2/14/2022,NA,6,0,0,0,0,0,,Robin
8325,4/25/2022,NA,5,0,0,0,0,0,,Robin
8325,5/30/2022,NA,4,0,0,0,0,0,,Robin
8325,7/25/2022,NA,19,0,0,0,0,0,,Robin
8325,10/10/2022,NA,6,0,0,0,0,0,,Robin
8325,11/7/2022,NA,8,0,0,0,0,0,,Robin
8325,12/19/2022,NA,13,0,0,0,0,0,,Robin
8325,2/13/2023,NA,7,0,0,0,0,0,,Robin
8325,3/20/2023,NA,5,0,0,0,0,0,,Robin
8325,4/3/2023,NA,12,0,0,0,0,0,,Robin
8325,5/22/2023,NA,4,0,0,0,0,0,,Robin
8325,7/24/2023,NA,16,0,0,0,0,0,,Robin
8325,10/16/2023,NA,15,0,0,0,0,0,,Robin
8325,11/6/2023,NA,12,0,0,0,0,0,,Robin
8325,12/11/2023,NA,3,0,0,0,0,0,,Robin
8325,12/18/2023,NA,10,0,0,0,0,0,,Robin
8325,4/8/2024,NA,9,0,0,0,0,0,,Robin
8325,5/13/2024,NA,8,0,0,0,0,0,,Robin
8325,7/15/2024,NA,11,0,0,0,0,0,,Robin
8325,7/22/2024,NA,21,0,0,0,0,0,,Robin
8317,7/23/2019,NA,9,0,0,0,0,0,Alter Kreistag,Robin
8317,7/23/2019,NA,4,0,0,0,0,0,Konstituierender Kreisstag,Robin
8317,10/22/2019,NA,11,0,0,0,0,0,,Robin
8317,12/17/2019,NA,16,0,0,0,0,0,,Robin
8317,4/21/2020,NA,13,0,0,0,0,0,,Robin
8317,7/21/2020,NA,12,0,0,0,0,0,,Robin
8317,11/3/2020,NA,15,0,0,0,0,0,,Robin
8317,12/15/2020,NA,14,0,0,0,0,0,,Robin
8317,5/4/2021,NA,11,0,0,0,0,0,,Robin
8317,7/20/2021,NA,15,0,0,0,0,0,,Robin
8317,10/19/2021,NA,10,0,0,0,0,0,,Robin
8317,12/14/2021,NA,14,0,0,0,0,0,,Robin
8317,5/3/2022,NA,18,0,0,0,0,0,,Robin
8317,7/19/2022,NA,19,0,0,0,0,0,,Robin
8317,11/8/2022,NA,23,0,0,0,0,0,,Robin
8317,12/13/2022,NA,17,0,0,0,0,0,,Robin
8317,4/25/2023,NA,17,0,0,0,0,0,,Robin
8317,7/18/2023,NA,13,0,0,0,0,0,,Robin
8317,10/24/2023,NA,12,0,0,0,0,0,,Robin
8317,12/19/2023,NA,12,0,0,0,0,0,,Robin
8317,4/30/2024,NA,13,0,0,0,0,0,,Robin
8317,7/23/2024,NA,11,0,0,0,0,0,Alter Kreistag,Robin
8317,7/23/2024,NA,12,0,0,0,0,0,Neuer Kreistag,Robin
8316,12/14/2020,NA,17,0,0,0,0,0,,Robin
8316,2/8/2021,NA,7,0,0,0,0,0,,Robin
8316,2/22/2021,NA,14,0,0,0,0,0,Niederschrift hier vorhanden,Robin
8316,4/19/2021,NA,16,0,0,0,0,0,,Robin
8316,7/19/2021,NA,14,0,0,0,0,0,,Robin
8316,10/25/2021,NA,15,0,0,0,0,0,,Robin
8316,11/8/2021,NA,11,0,0,0,0,0,,Robin
8316,12/13/2021,NA,11,0,0,0,0,0,,Robin
8316,1/24/2022,2.17,10,0,0,0,0,0,,Robin
8316,3/7/2022,1.58,9,0,0,0,0,0,,Robin
8316,5/16/2022,2.67,10,0,0,0,0,0,,Robin
8316,7/18/2022,1.83,16,0,0,0,0,0,,Robin
8316,10/17/2022,2.25,14,0,0,0,0,0,,Robin
8316,11/21/2022,1.75,12,0,0,0,0,0,,Robin
8316,12/19/2022,2.75,9,0,0,0,0,0,,Robin
8316,1/23/2023,1.67,12,0,0,0,0,0,,Robin
8316,3/6/2023,1.92,10,0,0,0,0,0,,Robin
8316,5/15/2023,2.33,11,0,0,0,0,0,,Robin
8316,7/17/2023,1.75,13,0,0,0,0,0,,Robin
8316,9/18/2023,2,10,0,0,0,0,0,,Robin
8316,10/16/2023,2.25,14,0,0,0,0,0,,Robin
8316,11/6/2023,2.42,13,0,0,0,0,0,,Robin
8316,12/4/2023,2.17,12,0,0,0,0,0,,Robin
